"order_date","order_year","order_month","emp_id","emp_name","supervisor","product_id","product_name","unit_sold","price_per_unit","total_sales"
"2019-01-11","2019","2019-01","10010","EMP-10","Supervisor-2","P10025","Product-25","125","85","10625"
"2019-01-11","2019","2019-01","10011","EMP-11","Supervisor-3","P10016","Product-16","117","92","10764"
"2019-01-11","2019","2019-01","10011","EMP-11","Supervisor-3","P10018","Product-18","95","29","2755"
"2019-01-11","2019","2019-01","10011","EMP-11","Supervisor-3","P10022","Product-22","105","87","9135"
"2019-01-11","2019","2019-01","10011","EMP-11","Supervisor-3","P10025","Product-25","269","85","22865"
"2019-01-11","2019","2019-01","10011","EMP-11","Supervisor-3","P10030","Product-30","300","20","6000"
"2019-01-11","2019","2019-01","10012","EMP-12","Supervisor-3","P10009","Product-9","65","73","4745"
"2019-01-11","2019","2019-01","10012","EMP-12","Supervisor-3","P10015","Product-15","160","122","19520"
"2019-01-11","2019","2019-01","10013","EMP-13","Supervisor-3","P10004","Product-4","271","84","22764"
"2019-01-11","2019","2019-01","10013","EMP-13","Supervisor-3","P10007","Product-7","268","145","38860"
"2019-01-11","2019","2019-01","10013","EMP-13","Supervisor-3","P10010","Product-10","218","55","11990"
"2019-01-11","2019","2019-01","10013","EMP-13","Supervisor-3","P10015","Product-15","231","122","28182"
"2019-01-11","2019","2019-01","10013","EMP-13","Supervisor-3","P10017","Product-17","154","116","17864"
"2019-01-11","2019","2019-01","10013","EMP-13","Supervisor-3","P10030","Product-30","98","20","1960"
"2019-01-11","2019","2019-01","10014","EMP-14","Supervisor-3","P10003","Product-3","100","39","3900"
"2019-01-11","2019","2019-01","10014","EMP-14","Supervisor-3","P10003","Product-3","181","39","7059"
"2019-01-11","2019","2019-01","10014","EMP-14","Supervisor-3","P10006","Product-6","181","113","20453"
"2019-01-11","2019","2019-01","10014","EMP-14","Supervisor-3","P10019","Product-19","104","79","8216"
"2019-01-11","2019","2019-01","10014","EMP-14","Supervisor-3","P10023","Product-23","205","23","4715"
"2019-01-11","2019","2019-01","10014","EMP-14","Supervisor-3","P10026","Product-26","239","110","26290"
"2019-01-11","2019","2019-01","10015","EMP-15","Supervisor-3","P10011","Product-11","71","23","1633"
"2019-01-11","2019","2019-01","10015","EMP-15","Supervisor-3","P10016","Product-16","263","92","24196"
"2019-01-11","2019","2019-01","10017","EMP-17","Supervisor-4","P10007","Product-7","188","145","27260"
"2019-01-11","2019","2019-01","10017","EMP-17","Supervisor-4","P10017","Product-17","155","116","17980"
"2019-01-11","2019","2019-01","10018","EMP-18","Supervisor-4","P10006","Product-6","252","113","28476"
"2019-01-11","2019","2019-01","10018","EMP-18","Supervisor-4","P10018","Product-18","236","29","6844"
"2019-01-11","2019","2019-01","10018","EMP-18","Supervisor-4","P10025","Product-25","115","85","9775"
"2019-01-11","2019","2019-01","10018","EMP-18","Supervisor-4","P10026","Product-26","204","110","22440"
"2019-01-11","2019","2019-01","10019","EMP-19","Supervisor-4","P10003","Product-3","70","39","2730"
"2019-01-11","2019","2019-01","10019","EMP-19","Supervisor-4","P10023","Product-23","101","23","2323"
"2019-01-11","2019","2019-01","10020","EMP-20","Supervisor-4","P10005","Product-5","63","44","2772"
"2019-01-11","2019","2019-01","10020","EMP-20","Supervisor-4","P10015","Product-15","203","122","24766"
"2019-01-11","2019","2019-01","10020","EMP-20","Supervisor-4","P10030","Product-30","219","20","4380"
"2019-01-12","2019","2019-01","10001","EMP-1","Supervisor-1","P10008","Product-8","128","68","8704"
"2019-01-12","2019","2019-01","10001","EMP-1","Supervisor-1","P10011","Product-11","240","23","5520"
"2019-01-12","2019","2019-01","10001","EMP-1","Supervisor-1","P10030","Product-30","190","20","3800"
"2019-01-12","2019","2019-01","10002","EMP-2","Supervisor-1","P10015","Product-15","54","122","6588"
"2019-01-12","2019","2019-01","10002","EMP-2","Supervisor-1","P10015","Product-15","57","122","6954"
"2019-01-12","2019","2019-01","10002","EMP-2","Supervisor-1","P10015","Product-15","114","122","13908"
"2019-01-12","2019","2019-01","10002","EMP-2","Supervisor-1","P10016","Product-16","285","92","26220"
"2019-01-12","2019","2019-01","10002","EMP-2","Supervisor-1","P10020","Product-20","56","70","3920"
"2019-01-12","2019","2019-01","10003","EMP-3","Supervisor-1","P10029","Product-29","179","129","23091"
"2019-01-12","2019","2019-01","10004","EMP-4","Supervisor-1","P10002","Product-2","238","114","27132"
"2019-01-12","2019","2019-01","10004","EMP-4","Supervisor-1","P10004","Product-4","94","84","7896"
"2019-01-12","2019","2019-01","10004","EMP-4","Supervisor-1","P10022","Product-22","274","87","23838"
"2019-01-12","2019","2019-01","10004","EMP-4","Supervisor-1","P10023","Product-23","123","23","2829"
"2019-01-12","2019","2019-01","10004","EMP-4","Supervisor-1","P10029","Product-29","211","129","27219"
"2019-01-12","2019","2019-01","10005","EMP-5","Supervisor-1","P10007","Product-7","283","145","41035"
"2019-01-12","2019","2019-01","10005","EMP-5","Supervisor-1","P10009","Product-9","188","73","13724"
"2019-01-12","2019","2019-01","10005","EMP-5","Supervisor-1","P10014","Product-14","152","150","22800"
"2019-01-12","2019","2019-01","10005","EMP-5","Supervisor-1","P10021","Product-21","270","141","38070"
"2019-01-12","2019","2019-01","10005","EMP-5","Supervisor-1","P10021","Product-21","201","141","28341"
"2019-01-12","2019","2019-01","10006","EMP-6","Supervisor-1","P10009","Product-9","269","73","19637"
"2019-01-12","2019","2019-01","10007","EMP-7","Supervisor-2","P10018","Product-18","150","29","4350"
"2019-01-12","2019","2019-01","10007","EMP-7","Supervisor-2","P10021","Product-21","157","141","22137"
"2019-01-12","2019","2019-01","10008","EMP-8","Supervisor-2","P10001","Product-1","296","60","17760"
"2019-01-12","2019","2019-01","10008","EMP-8","Supervisor-2","P10001","Product-1","271","60","16260"
"2019-01-12","2019","2019-01","10008","EMP-8","Supervisor-2","P10016","Product-16","271","92","24932"
"2019-01-12","2019","2019-01","10008","EMP-8","Supervisor-2","P10020","Product-20","110","70","7700"
"2019-01-12","2019","2019-01","10008","EMP-8","Supervisor-2","P10027","Product-27","242","139","33638"
"2019-01-12","2019","2019-01","10009","EMP-9","Supervisor-2","P10014","Product-14","257","150","38550"
"2019-01-12","2019","2019-01","10010","EMP-10","Supervisor-2","P10004","Product-4","183","84","15372"
"2019-01-12","2019","2019-01","10010","EMP-10","Supervisor-2","P10016","Product-16","230","92","21160"
"2019-01-12","2019","2019-01","10010","EMP-10","Supervisor-2","P10019","Product-19","254","79","20066"
"2019-01-12","2019","2019-01","10010","EMP-10","Supervisor-2","P10023","Product-23","151","23","3473"
"2019-01-12","2019","2019-01","10011","EMP-11","Supervisor-3","P10006","Product-6","230","113","25990"
"2019-01-12","2019","2019-01","10012","EMP-12","Supervisor-3","P10021","Product-21","238","141","33558"
"2019-01-12","2019","2019-01","10013","EMP-13","Supervisor-3","P10021","Product-21","119","141","16779"
"2019-01-12","2019","2019-01","10013","EMP-13","Supervisor-3","P10023","Product-23","97","23","2231"
"2019-01-12","2019","2019-01","10013","EMP-13","Supervisor-3","P10023","Product-23","158","23","3634"
"2019-01-12","2019","2019-01","10013","EMP-13","Supervisor-3","P10028","Product-28","112","107","11984"
"2019-01-12","2019","2019-01","10014","EMP-14","Supervisor-3","P10019","Product-19","257","79","20303"
"2019-01-12","2019","2019-01","10014","EMP-14","Supervisor-3","P10021","Product-21","61","141","8601"
"2019-01-12","2019","2019-01","10015","EMP-15","Supervisor-3","P10007","Product-7","81","145","11745"
"2019-01-12","2019","2019-01","10015","EMP-15","Supervisor-3","P10024","Product-24","138","68","9384"
"2019-01-12","2019","2019-01","10016","EMP-16","Supervisor-4","P10004","Product-4","261","84","21924"
"2019-01-12","2019","2019-01","10016","EMP-16","Supervisor-4","P10017","Product-17","208","116","24128"
"2019-01-12","2019","2019-01","10016","EMP-16","Supervisor-4","P10018","Product-18","205","29","5945"
"2019-01-12","2019","2019-01","10016","EMP-16","Supervisor-4","P10026","Product-26","251","110","27610"
"2019-01-12","2019","2019-01","10016","EMP-16","Supervisor-4","P10027","Product-27","84","139","11676"
"2019-01-12","2019","2019-01","10016","EMP-16","Supervisor-4","P10027","Product-27","80","139","11120"
"2019-01-12","2019","2019-01","10017","EMP-17","Supervisor-4","P10005","Product-5","66","44","2904"
"2019-01-12","2019","2019-01","10017","EMP-17","Supervisor-4","P10015","Product-15","235","122","28670"
"2019-01-12","2019","2019-01","10017","EMP-17","Supervisor-4","P10017","Product-17","84","116","9744"
"2019-01-12","2019","2019-01","10017","EMP-17","Supervisor-4","P10022","Product-22","205","87","17835"
"2019-01-12","2019","2019-01","10017","EMP-17","Supervisor-4","P10023","Product-23","72","23","1656"
"2019-01-12","2019","2019-01","10018","EMP-18","Supervisor-4","P10025","Product-25","293","85","24905"
"2019-01-12","2019","2019-01","10019","EMP-19","Supervisor-4","P10003","Product-3","146","39","5694"
"2019-01-12","2019","2019-01","10019","EMP-19","Supervisor-4","P10003","Product-3","154","39","6006"
"2019-01-12","2019","2019-01","10020","EMP-20","Supervisor-4","P10014","Product-14","225","150","33750"
"2019-01-12","2019","2019-01","10020","EMP-20","Supervisor-4","P10025","Product-25","196","85","16660"
"2019-01-12","2019","2019-01","10020","EMP-20","Supervisor-4","P10030","Product-30","291","20","5820"
"2019-01-13","2019","2019-01","10001","EMP-1","Supervisor-1","P10029","Product-29","280","129","36120"
"2019-01-13","2019","2019-01","10002","EMP-2","Supervisor-1","P10009","Product-9","115","73","8395"
"2019-01-13","2019","2019-01","10002","EMP-2","Supervisor-1","P10011","Product-11","113","23","2599"
"2019-01-13","2019","2019-01","10002","EMP-2","Supervisor-1","P10021","Product-21","142","141","20022"
"2019-01-13","2019","2019-01","10002","EMP-2","Supervisor-1","P10026","Product-26","203","110","22330"
"2019-01-13","2019","2019-01","10003","EMP-3","Supervisor-1","P10018","Product-18","284","29","8236"
"2019-01-13","2019","2019-01","10003","EMP-3","Supervisor-1","P10023","Product-23","54","23","1242"
"2019-01-13","2019","2019-01","10003","EMP-3","Supervisor-1","P10023","Product-23","140","23","3220"
"2019-01-13","2019","2019-01","10004","EMP-4","Supervisor-1","P10012","Product-12","99","88","8712"
"2019-01-13","2019","2019-01","10004","EMP-4","Supervisor-1","P10015","Product-15","147","122","17934"
"2019-01-13","2019","2019-01","10004","EMP-4","Supervisor-1","P10024","Product-24","97","68","6596"
"2019-01-13","2019","2019-01","10004","EMP-4","Supervisor-1","P10027","Product-27","267","139","37113"
"2019-01-13","2019","2019-01","10005","EMP-5","Supervisor-1","P10021","Product-21","149","141","21009"
"2019-01-13","2019","2019-01","10006","EMP-6","Supervisor-1","P10004","Product-4","221","84","18564"
"2019-01-13","2019","2019-01","10006","EMP-6","Supervisor-1","P10019","Product-19","110","79","8690"
"2019-01-13","2019","2019-01","10007","EMP-7","Supervisor-2","P10002","Product-2","270","114","30780"
"2019-01-13","2019","2019-01","10007","EMP-7","Supervisor-2","P10012","Product-12","202","88","17776"
"2019-01-13","2019","2019-01","10007","EMP-7","Supervisor-2","P10016","Product-16","83","92","7636"
"2019-01-13","2019","2019-01","10007","EMP-7","Supervisor-2","P10024","Product-24","202","68","13736"
"2019-01-13","2019","2019-01","10008","EMP-8","Supervisor-2","P10010","Product-10","199","55","10945"
"2019-01-13","2019","2019-01","10008","EMP-8","Supervisor-2","P10013","Product-13","192","97","18624"
"2019-01-13","2019","2019-01","10008","EMP-8","Supervisor-2","P10017","Product-17","154","116","17864"
"2019-01-13","2019","2019-01","10008","EMP-8","Supervisor-2","P10017","Product-17","141","116","16356"
"2019-01-13","2019","2019-01","10009","EMP-9","Supervisor-2","P10009","Product-9","123","73","8979"
"2019-01-13","2019","2019-01","10009","EMP-9","Supervisor-2","P10010","Product-10","128","55","7040"
"2019-01-13","2019","2019-01","10009","EMP-9","Supervisor-2","P10010","Product-10","203","55","11165"
"2019-01-13","2019","2019-01","10009","EMP-9","Supervisor-2","P10016","Product-16","189","92","17388"
"2019-01-13","2019","2019-01","10009","EMP-9","Supervisor-2","P10020","Product-20","255","70","17850"
"2019-01-13","2019","2019-01","10010","EMP-10","Supervisor-2","P10013","Product-13","96","97","9312"
"2019-01-13","2019","2019-01","10010","EMP-10","Supervisor-2","P10017","Product-17","227","116","26332"
"2019-01-13","2019","2019-01","10010","EMP-10","Supervisor-2","P10026","Product-26","232","110","25520"
"2019-01-13","2019","2019-01","10010","EMP-10","Supervisor-2","P10030","Product-30","253","20","5060"
"2019-01-13","2019","2019-01","10011","EMP-11","Supervisor-3","P10014","Product-14","298","150","44700"
"2019-01-13","2019","2019-01","10011","EMP-11","Supervisor-3","P10018","Product-18","98","29","2842"
"2019-01-13","2019","2019-01","10011","EMP-11","Supervisor-3","P10028","Product-28","299","107","31993"
"2019-01-13","2019","2019-01","10012","EMP-12","Supervisor-3","P10005","Product-5","234","44","10296"
"2019-01-13","2019","2019-01","10012","EMP-12","Supervisor-3","P10021","Product-21","123","141","17343"
"2019-01-13","2019","2019-01","10013","EMP-13","Supervisor-3","P10030","Product-30","155","20","3100"
"2019-01-13","2019","2019-01","10014","EMP-14","Supervisor-3","P10001","Product-1","154","60","9240"
"2019-01-13","2019","2019-01","10014","EMP-14","Supervisor-3","P10017","Product-17","254","116","29464"
"2019-01-13","2019","2019-01","10014","EMP-14","Supervisor-3","P10029","Product-29","72","129","9288"
"2019-01-13","2019","2019-01","10015","EMP-15","Supervisor-3","P10003","Product-3","269","39","10491"
"2019-01-13","2019","2019-01","10015","EMP-15","Supervisor-3","P10008","Product-8","270","68","18360"
"2019-01-13","2019","2019-01","10015","EMP-15","Supervisor-3","P10009","Product-9","297","73","21681"
"2019-01-13","2019","2019-01","10015","EMP-15","Supervisor-3","P10025","Product-25","207","85","17595"
"2019-01-13","2019","2019-01","10016","EMP-16","Supervisor-4","P10027","Product-27","201","139","27939"
"2019-01-13","2019","2019-01","10017","EMP-17","Supervisor-4","P10011","Product-11","57","23","1311"
"2019-01-13","2019","2019-01","10017","EMP-17","Supervisor-4","P10029","Product-29","188","129","24252"
"2019-01-13","2019","2019-01","10018","EMP-18","Supervisor-4","P10002","Product-2","285","114","32490"
"2019-01-13","2019","2019-01","10018","EMP-18","Supervisor-4","P10005","Product-5","253","44","11132"
"2019-01-13","2019","2019-01","10018","EMP-18","Supervisor-4","P10025","Product-25","197","85","16745"
"2019-01-13","2019","2019-01","10019","EMP-19","Supervisor-4","P10005","Product-5","124","44","5456"
"2019-01-13","2019","2019-01","10020","EMP-20","Supervisor-4","P10009","Product-9","204","73","14892"
"2019-01-13","2019","2019-01","10020","EMP-20","Supervisor-4","P10010","Product-10","112","55","6160"
"2019-01-13","2019","2019-01","10020","EMP-20","Supervisor-4","P10012","Product-12","254","88","22352"
"2019-01-13","2019","2019-01","10020","EMP-20","Supervisor-4","P10018","Product-18","160","29","4640"
"2019-01-13","2019","2019-01","10020","EMP-20","Supervisor-4","P10020","Product-20","187","70","13090"
"2019-01-13","2019","2019-01","10020","EMP-20","Supervisor-4","P10021","Product-21","166","141","23406"
"2019-01-13","2019","2019-01","10020","EMP-20","Supervisor-4","P10030","Product-30","155","20","3100"
"2019-01-14","2019","2019-01","10001","EMP-1","Supervisor-1","P10010","Product-10","265","55","14575"
"2019-01-14","2019","2019-01","10001","EMP-1","Supervisor-1","P10019","Product-19","272","79","21488"
"2019-01-14","2019","2019-01","10001","EMP-1","Supervisor-1","P10021","Product-21","61","141","8601"
"2019-01-14","2019","2019-01","10001","EMP-1","Supervisor-1","P10027","Product-27","192","139","26688"
"2019-01-14","2019","2019-01","10002","EMP-2","Supervisor-1","P10017","Product-17","225","116","26100"
"2019-01-14","2019","2019-01","10002","EMP-2","Supervisor-1","P10026","Product-26","93","110","10230"
"2019-01-14","2019","2019-01","10003","EMP-3","Supervisor-1","P10005","Product-5","245","44","10780"
"2019-01-14","2019","2019-01","10003","EMP-3","Supervisor-1","P10017","Product-17","260","116","30160"
"2019-01-14","2019","2019-01","10003","EMP-3","Supervisor-1","P10019","Product-19","247","79","19513"
"2019-01-14","2019","2019-01","10003","EMP-3","Supervisor-1","P10025","Product-25","234","85","19890"
"2019-01-14","2019","2019-01","10003","EMP-3","Supervisor-1","P10025","Product-25","137","85","11645"
"2019-01-14","2019","2019-01","10004","EMP-4","Supervisor-1","P10013","Product-13","236","97","22892"
"2019-01-14","2019","2019-01","10004","EMP-4","Supervisor-1","P10015","Product-15","287","122","35014"
"2019-01-14","2019","2019-01","10004","EMP-4","Supervisor-1","P10025","Product-25","77","85","6545"
"2019-01-14","2019","2019-01","10004","EMP-4","Supervisor-1","P10027","Product-27","291","139","40449"
"2019-01-14","2019","2019-01","10005","EMP-5","Supervisor-1","P10003","Product-3","154","39","6006"
"2019-01-14","2019","2019-01","10005","EMP-5","Supervisor-1","P10008","Product-8","276","68","18768"
"2019-01-14","2019","2019-01","10005","EMP-5","Supervisor-1","P10017","Product-17","61","116","7076"
"2019-01-14","2019","2019-01","10005","EMP-5","Supervisor-1","P10017","Product-17","54","116","6264"
"2019-01-14","2019","2019-01","10005","EMP-5","Supervisor-1","P10026","Product-26","237","110","26070"
"2019-01-14","2019","2019-01","10006","EMP-6","Supervisor-1","P10001","Product-1","138","60","8280"
"2019-01-14","2019","2019-01","10006","EMP-6","Supervisor-1","P10015","Product-15","279","122","34038"
"2019-01-14","2019","2019-01","10006","EMP-6","Supervisor-1","P10020","Product-20","167","70","11690"
"2019-01-14","2019","2019-01","10006","EMP-6","Supervisor-1","P10028","Product-28","144","107","15408"
"2019-01-14","2019","2019-01","10007","EMP-7","Supervisor-2","P10010","Product-10","52","55","2860"
"2019-01-14","2019","2019-01","10007","EMP-7","Supervisor-2","P10028","Product-28","235","107","25145"
"2019-01-14","2019","2019-01","10007","EMP-7","Supervisor-2","P10030","Product-30","132","20","2640"
"2019-01-14","2019","2019-01","10008","EMP-8","Supervisor-2","P10007","Product-7","220","145","31900"
"2019-01-14","2019","2019-01","10008","EMP-8","Supervisor-2","P10024","Product-24","113","68","7684"
"2019-01-14","2019","2019-01","10008","EMP-8","Supervisor-2","P10026","Product-26","211","110","23210"
"2019-01-14","2019","2019-01","10010","EMP-10","Supervisor-2","P10017","Product-17","196","116","22736"
"2019-01-14","2019","2019-01","10012","EMP-12","Supervisor-3","P10009","Product-9","132","73","9636"
"2019-01-14","2019","2019-01","10012","EMP-12","Supervisor-3","P10018","Product-18","140","29","4060"
"2019-01-14","2019","2019-01","10012","EMP-12","Supervisor-3","P10020","Product-20","231","70","16170"
"2019-01-14","2019","2019-01","10012","EMP-12","Supervisor-3","P10025","Product-25","261","85","22185"
"2019-01-14","2019","2019-01","10013","EMP-13","Supervisor-3","P10011","Product-11","179","23","4117"
"2019-01-14","2019","2019-01","10013","EMP-13","Supervisor-3","P10015","Product-15","138","122","16836"
"2019-01-14","2019","2019-01","10013","EMP-13","Supervisor-3","P10030","Product-30","166","20","3320"
"2019-01-14","2019","2019-01","10014","EMP-14","Supervisor-3","P10004","Product-4","118","84","9912"
"2019-01-14","2019","2019-01","10014","EMP-14","Supervisor-3","P10006","Product-6","111","113","12543"
"2019-01-14","2019","2019-01","10014","EMP-14","Supervisor-3","P10010","Product-10","250","55","13750"
"2019-01-14","2019","2019-01","10014","EMP-14","Supervisor-3","P10025","Product-25","87","85","7395"
"2019-01-14","2019","2019-01","10014","EMP-14","Supervisor-3","P10026","Product-26","153","110","16830"
"2019-01-14","2019","2019-01","10016","EMP-16","Supervisor-4","P10025","Product-25","127","85","10795"
"2019-01-14","2019","2019-01","10017","EMP-17","Supervisor-4","P10001","Product-1","107","60","6420"
"2019-01-14","2019","2019-01","10017","EMP-17","Supervisor-4","P10012","Product-12","130","88","11440"
"2019-01-14","2019","2019-01","10017","EMP-17","Supervisor-4","P10014","Product-14","211","150","31650"
"2019-01-14","2019","2019-01","10017","EMP-17","Supervisor-4","P10015","Product-15","264","122","32208"
"2019-01-14","2019","2019-01","10017","EMP-17","Supervisor-4","P10021","Product-21","70","141","9870"
"2019-01-14","2019","2019-01","10017","EMP-17","Supervisor-4","P10022","Product-22","200","87","17400"
"2019-01-14","2019","2019-01","10018","EMP-18","Supervisor-4","P10003","Product-3","261","39","10179"
"2019-01-14","2019","2019-01","10018","EMP-18","Supervisor-4","P10014","Product-14","285","150","42750"
"2019-01-14","2019","2019-01","10018","EMP-18","Supervisor-4","P10029","Product-29","101","129","13029"
"2019-01-14","2019","2019-01","10019","EMP-19","Supervisor-4","P10015","Product-15","95","122","11590"
"2019-01-14","2019","2019-01","10019","EMP-19","Supervisor-4","P10015","Product-15","229","122","27938"
"2019-01-14","2019","2019-01","10019","EMP-19","Supervisor-4","P10026","Product-26","279","110","30690"
"2019-01-14","2019","2019-01","10020","EMP-20","Supervisor-4","P10018","Product-18","97","29","2813"
"2019-01-14","2019","2019-01","10020","EMP-20","Supervisor-4","P10021","Product-21","268","141","37788"
"2019-01-15","2019","2019-01","10001","EMP-1","Supervisor-1","P10006","Product-6","278","113","31414"
"2019-01-15","2019","2019-01","10001","EMP-1","Supervisor-1","P10013","Product-13","237","97","22989"
"2019-01-15","2019","2019-01","10002","EMP-2","Supervisor-1","P10004","Product-4","191","84","16044"
"2019-01-15","2019","2019-01","10002","EMP-2","Supervisor-1","P10009","Product-9","185","73","13505"
"2019-01-15","2019","2019-01","10002","EMP-2","Supervisor-1","P10026","Product-26","174","110","19140"
"2019-01-15","2019","2019-01","10003","EMP-3","Supervisor-1","P10019","Product-19","214","79","16906"
"2019-01-15","2019","2019-01","10003","EMP-3","Supervisor-1","P10021","Product-21","238","141","33558"
"2019-01-15","2019","2019-01","10003","EMP-3","Supervisor-1","P10022","Product-22","54","87","4698"
"2019-01-15","2019","2019-01","10003","EMP-3","Supervisor-1","P10030","Product-30","177","20","3540"
"2019-01-15","2019","2019-01","10003","EMP-3","Supervisor-1","P10030","Product-30","146","20","2920"
"2019-01-15","2019","2019-01","10004","EMP-4","Supervisor-1","P10021","Product-21","251","141","35391"
"2019-01-15","2019","2019-01","10004","EMP-4","Supervisor-1","P10024","Product-24","294","68","19992"
"2019-01-15","2019","2019-01","10005","EMP-5","Supervisor-1","P10017","Product-17","177","116","20532"
"2019-01-15","2019","2019-01","10006","EMP-6","Supervisor-1","P10001","Product-1","103","60","6180"
"2019-01-15","2019","2019-01","10006","EMP-6","Supervisor-1","P10013","Product-13","106","97","10282"
"2019-01-15","2019","2019-01","10007","EMP-7","Supervisor-2","P10005","Product-5","158","44","6952"
"2019-01-15","2019","2019-01","10007","EMP-7","Supervisor-2","P10019","Product-19","259","79","20461"
"2019-01-15","2019","2019-01","10007","EMP-7","Supervisor-2","P10023","Product-23","65","23","1495"
"2019-01-15","2019","2019-01","10007","EMP-7","Supervisor-2","P10024","Product-24","95","68","6460"
"2019-01-15","2019","2019-01","10007","EMP-7","Supervisor-2","P10027","Product-27","238","139","33082"
"2019-01-15","2019","2019-01","10008","EMP-8","Supervisor-2","P10001","Product-1","158","60","9480"
"2019-01-15","2019","2019-01","10008","EMP-8","Supervisor-2","P10002","Product-2","101","114","11514"
"2019-01-15","2019","2019-01","10008","EMP-8","Supervisor-2","P10006","Product-6","223","113","25199"
"2019-01-15","2019","2019-01","10008","EMP-8","Supervisor-2","P10009","Product-9","53","73","3869"
"2019-01-15","2019","2019-01","10008","EMP-8","Supervisor-2","P10018","Product-18","170","29","4930"
"2019-01-15","2019","2019-01","10008","EMP-8","Supervisor-2","P10025","Product-25","134","85","11390"
"2019-01-15","2019","2019-01","10008","EMP-8","Supervisor-2","P10028","Product-28","251","107","26857"
"2019-01-15","2019","2019-01","10009","EMP-9","Supervisor-2","P10022","Product-22","54","87","4698"
"2019-01-15","2019","2019-01","10010","EMP-10","Supervisor-2","P10010","Product-10","285","55","15675"
"2019-01-15","2019","2019-01","10010","EMP-10","Supervisor-2","P10010","Product-10","149","55","8195"
"2019-01-15","2019","2019-01","10011","EMP-11","Supervisor-3","P10003","Product-3","162","39","6318"
"2019-01-15","2019","2019-01","10012","EMP-12","Supervisor-3","P10011","Product-11","131","23","3013"
"2019-01-15","2019","2019-01","10012","EMP-12","Supervisor-3","P10020","Product-20","298","70","20860"
"2019-01-15","2019","2019-01","10012","EMP-12","Supervisor-3","P10023","Product-23","261","23","6003"
"2019-01-15","2019","2019-01","10012","EMP-12","Supervisor-3","P10024","Product-24","107","68","7276"
"2019-01-15","2019","2019-01","10012","EMP-12","Supervisor-3","P10026","Product-26","70","110","7700"
"2019-01-15","2019","2019-01","10013","EMP-13","Supervisor-3","P10004","Product-4","54","84","4536"
"2019-01-15","2019","2019-01","10014","EMP-14","Supervisor-3","P10021","Product-21","204","141","28764"
"2019-01-15","2019","2019-01","10015","EMP-15","Supervisor-3","P10018","Product-18","215","29","6235"
"2019-01-15","2019","2019-01","10015","EMP-15","Supervisor-3","P10020","Product-20","260","70","18200"
"2019-01-15","2019","2019-01","10015","EMP-15","Supervisor-3","P10028","Product-28","190","107","20330"
"2019-01-15","2019","2019-01","10016","EMP-16","Supervisor-4","P10009","Product-9","224","73","16352"
"2019-01-15","2019","2019-01","10016","EMP-16","Supervisor-4","P10015","Product-15","171","122","20862"
"2019-01-15","2019","2019-01","10017","EMP-17","Supervisor-4","P10003","Product-3","103","39","4017"
"2019-01-15","2019","2019-01","10017","EMP-17","Supervisor-4","P10018","Product-18","91","29","2639"
"2019-01-15","2019","2019-01","10017","EMP-17","Supervisor-4","P10018","Product-18","184","29","5336"
"2019-01-15","2019","2019-01","10017","EMP-17","Supervisor-4","P10019","Product-19","251","79","19829"
"2019-01-15","2019","2019-01","10017","EMP-17","Supervisor-4","P10027","Product-27","282","139","39198"
"2019-01-15","2019","2019-01","10017","EMP-17","Supervisor-4","P10028","Product-28","77","107","8239"
"2019-01-15","2019","2019-01","10018","EMP-18","Supervisor-4","P10003","Product-3","84","39","3276"
"2019-01-15","2019","2019-01","10018","EMP-18","Supervisor-4","P10012","Product-12","185","88","16280"
"2019-01-15","2019","2019-01","10018","EMP-18","Supervisor-4","P10014","Product-14","215","150","32250"
"2019-01-15","2019","2019-01","10018","EMP-18","Supervisor-4","P10020","Product-20","203","70","14210"
"2019-01-15","2019","2019-01","10019","EMP-19","Supervisor-4","P10005","Product-5","272","44","11968"
"2019-01-15","2019","2019-01","10019","EMP-19","Supervisor-4","P10014","Product-14","262","150","39300"
"2019-01-15","2019","2019-01","10019","EMP-19","Supervisor-4","P10014","Product-14","153","150","22950"
"2019-01-15","2019","2019-01","10019","EMP-19","Supervisor-4","P10026","Product-26","180","110","19800"
"2019-01-15","2019","2019-01","10020","EMP-20","Supervisor-4","P10005","Product-5","268","44","11792"
"2019-01-15","2019","2019-01","10020","EMP-20","Supervisor-4","P10012","Product-12","218","88","19184"
"2019-01-16","2019","2019-01","10001","EMP-1","Supervisor-1","P10012","Product-12","167","88","14696"
"2019-01-16","2019","2019-01","10001","EMP-1","Supervisor-1","P10014","Product-14","210","150","31500"
"2019-01-16","2019","2019-01","10001","EMP-1","Supervisor-1","P10023","Product-23","259","23","5957"
"2019-01-16","2019","2019-01","10002","EMP-2","Supervisor-1","P10003","Product-3","85","39","3315"
"2019-01-16","2019","2019-01","10002","EMP-2","Supervisor-1","P10019","Product-19","140","79","11060"
"2019-01-16","2019","2019-01","10003","EMP-3","Supervisor-1","P10017","Product-17","268","116","31088"
"2019-01-16","2019","2019-01","10003","EMP-3","Supervisor-1","P10022","Product-22","294","87","25578"
"2019-01-16","2019","2019-01","10004","EMP-4","Supervisor-1","P10007","Product-7","163","145","23635"
"2019-01-16","2019","2019-01","10004","EMP-4","Supervisor-1","P10010","Product-10","153","55","8415"
"2019-01-16","2019","2019-01","10004","EMP-4","Supervisor-1","P10024","Product-24","120","68","8160"
