"Date","EMP ID","Product ID","Unit Sold"
"2019-01-25","10013","P10020","107"
"2019-01-25","10014","P10028","227"
"2019-01-25","10001","P10019","150"
"2019-01-25","10002","P10020","164"
"2019-01-25","10018","P10025","165"
"2019-01-25","10011","P10012","252"
"2019-01-25","10010","P10016","223"
"2019-01-25","10013","P10028","87"
"2019-01-25","10006","P10019","104"
"2019-01-25","10019","P10027","194"
"2019-01-25","10009","P10013","116"
"2019-01-25","10001","P10025","111"
"2019-01-25","10012","P10004","58"
"2019-01-25","10012","P10028","115"
"2019-01-25","10018","P10012","278"
"2019-01-25","10008","P10028","57"
"2019-01-25","10014","P10022","246"
"2019-01-25","10011","P10015","167"
"2019-01-25","10004","P10002","197"
"2019-01-25","10005","P10024","149"
"2019-01-25","10011","P10019","220"
"2019-01-25","10008","P10012","243"
"2019-01-25","10012","P10012","193"
"2019-01-25","10007","P10021","227"
"2019-01-25","10001","P10011","291"
"2019-01-25","10003","P10027","230"
"2019-01-25","10004","P10029","106"
"2019-01-25","10007","P10003","98"
"2019-01-25","10014","P10019","69"
"2019-01-25","10018","P10014","141"
"2019-01-25","10013","P10028","118"
"2019-01-25","10014","P10009","248"
"2019-01-25","10002","P10001","203"
"2019-01-25","10015","P10006","214"
"2019-01-25","10001","P10006","73"
"2019-01-25","10018","P10017","110"
"2019-01-25","10011","P10027","124"
"2019-01-25","10020","P10009","237"
"2019-01-25","10015","P10027","208"
"2019-01-25","10016","P10018","175"
"2019-01-25","10018","P10016","290"
"2019-01-25","10014","P10018","76"
"2019-01-25","10017","P10004","278"
"2019-01-25","10016","P10013","269"
"2019-01-25","10004","P10023","295"
"2019-01-25","10004","P10002","284"
"2019-01-25","10004","P10022","57"
"2019-01-25","10005","P10001","149"
"2019-01-25","10004","P10010","102"
"2019-01-25","10016","P10015","268"
"2019-01-25","10004","P10019","217"
"2019-01-25","10018","P10012","209"
"2019-01-25","10001","P10024","146"
"2019-01-25","10015","P10023","55"
"2019-01-25","10016","P10030","280"
"2019-01-25","10018","P10027","194"
"2019-01-25","10018","P10003","85"
"2019-01-25","10009","P10015","78"
"2019-01-26","10007","P10029","149"
"2019-01-26","10004","P10012","117"
"2019-01-26","10013","P10004","282"
"2019-01-26","10001","P10023","164"
"2019-01-26","10015","P10025","104"
"2019-01-26","10011","P10009","195"
"2019-01-26","10002","P10026","234"
"2019-01-26","10013","P10019","61"
"2019-01-26","10018","P10023","230"
"2019-01-26","10011","P10002","106"
"2019-01-26","10002","P10010","250"
"2019-01-26","10008","P10008","295"
"2019-01-26","10003","P10010","185"
"2019-01-26","10011","P10003","130"
"2019-01-26","10001","P10014","66"
"2019-01-26","10008","P10014","75"
"2019-01-26","10020","P10006","259"
"2019-01-26","10013","P10022","68"
"2019-01-26","10020","P10024","269"
"2019-01-26","10006","P10030","226"
"2019-01-26","10002","P10018","55"
"2019-01-26","10019","P10007","87"
"2019-01-26","10018","P10005","288"
"2019-01-26","10015","P10006","209"
"2019-01-26","10016","P10004","63"
"2019-01-26","10002","P10021","82"
"2019-01-26","10006","P10004","101"
"2019-01-26","10020","P10019","82"
"2019-01-26","10009","P10025","293"
"2019-01-26","10018","P10008","182"
"2019-01-26","10020","P10021","296"
"2019-01-26","10003","P10019","256"
"2019-01-26","10008","P10022","76"
"2019-01-26","10020","P10028","111"
"2019-01-26","10008","P10011","66"
"2019-01-26","10013","P10012","145"
"2019-01-26","10017","P10021","255"
"2019-01-26","10016","P10028","226"
"2019-01-26","10011","P10024","75"
"2019-01-26","10003","P10003","151"
"2019-01-26","10001","P10030","184"
"2019-01-26","10009","P10014","244"
"2019-01-26","10012","P10018","129"
"2019-01-26","10019","P10012","254"
"2019-01-26","10007","P10022","175"
"2019-01-26","10004","P10025","250"
"2019-01-26","10017","P10030","273"
"2019-01-26","10003","P10009","201"
"2019-01-26","10003","P10010","153"
"2019-01-26","10007","P10014","297"
"2019-01-26","10003","P10009","125"
"2019-01-26","10014","P10029","206"
"2019-01-26","10008","P10027","144"
"2019-01-26","10020","P10003","204"
"2019-01-26","10005","P10019","137"
"2019-01-26","10001","P10024","187"
"2019-01-26","10016","P10009","55"
"2019-01-26","10015","P10016","215"
"2019-01-26","10017","P10026","149"
"2019-01-27","10001","P10017","77"
"2019-01-27","10016","P10019","277"
"2019-01-27","10016","P10027","273"
"2019-01-27","10003","P10007","223"
"2019-01-27","10004","P10014","220"
"2019-01-27","10015","P10001","297"
"2019-01-27","10002","P10028","86"
"2019-01-27","10018","P10013","136"
"2019-01-27","10013","P10010","130"
"2019-01-27","10004","P10023","260"
"2019-01-27","10008","P10030","257"
"2019-01-27","10009","P10004","230"
"2019-01-27","10001","P10009","132"
"2019-01-27","10014","P10030","147"
"2019-01-27","10001","P10016","206"
"2019-01-27","10003","P10017","186"
"2019-01-27","10016","P10025","195"
"2019-01-27","10016","P10026","96"
"2019-01-27","10019","P10015","233"
"2019-01-27","10001","P10005","111"
"2019-01-27","10001","P10027","119"
"2019-01-27","10014","P10021","95"
"2019-01-27","10009","P10023","183"
"2019-01-27","10008","P10026","222"
"2019-01-27","10003","P10004","281"
"2019-01-27","10018","P10024","189"
"2019-01-27","10017","P10008","224"
"2019-01-27","10007","P10022","284"
"2019-01-27","10020","P10015","279"
"2019-01-27","10002","P10002","217"
"2019-01-27","10006","P10009","224"
"2019-01-27","10017","P10024","248"
"2019-01-27","10011","P10006","84"
"2019-01-27","10002","P10026","286"
"2019-01-27","10004","P10020","254"
"2019-01-27","10012","P10007","123"
"2019-01-27","10004","P10001","60"
"2019-01-27","10016","P10001","269"
"2019-01-27","10012","P10004","269"
"2019-01-27","10006","P10016","162"
"2019-01-27","10017","P10017","61"
"2019-01-27","10020","P10021","247"
"2019-01-27","10001","P10028","108"
"2019-01-27","10012","P10004","184"
"2019-01-27","10018","P10014","240"
"2019-01-27","10001","P10008","101"
"2019-01-27","10018","P10027","222"
"2019-01-27","10018","P10024","117"
"2019-01-27","10003","P10004","130"
"2019-01-27","10014","P10027","138"
"2019-01-27","10013","P10019","84"
"2019-01-27","10006","P10009","251"
"2019-01-27","10014","P10009","120"
"2019-01-27","10014","P10005","227"
"2019-01-27","10009","P10010","91"
"2019-01-27","10002","P10002","248"
"2019-01-27","10015","P10028","160"
"2019-01-27","10007","P10017","282"
"2019-01-27","10020","P10017","169"
"2019-01-28","10004","P10028","61"
"2019-01-28","10018","P10007","281"
"2019-01-28","10013","P10022","72"
"2019-01-28","10017","P10015","258"
"2019-01-28","10019","P10006","64"
"2019-01-28","10005","P10006","68"
"2019-01-28","10016","P10019","285"
"2019-01-28","10011","P10013","280"
"2019-01-28","10004","P10029","245"
"2019-01-28","10014","P10008","279"
"2019-01-28","10010","P10027","64"
"2019-01-28","10005","P10005","67"
"2019-01-28","10005","P10014","96"
"2019-01-28","10004","P10009","77"
"2019-01-28","10001","P10018","118"
"2019-01-28","10001","P10025","260"
"2019-01-28","10018","P10009","139"
"2019-01-28","10014","P10008","116"
"2019-01-28","10005","P10017","214"
"2019-01-28","10016","P10003","201"
"2019-01-28","10017","P10027","157"
"2019-01-28","10017","P10012","125"
"2019-01-28","10006","P10009","189"
"2019-01-28","10006","P10019","266"
"2019-01-28","10003","P10006","236"
"2019-01-28","10008","P10027","123"
"2019-01-28","10001","P10029","184"
"2019-01-28","10011","P10019","108"
"2019-01-28","10004","P10010","164"
"2019-01-28","10010","P10007","113"
"2019-01-28","10010","P10007","227"
"2019-01-28","10011","P10023","65"
"2019-01-28","10014","P10015","85"
"2019-01-28","10018","P10015","225"
"2019-01-28","10013","P10023","186"
"2019-01-28","10016","P10015","91"
"2019-01-28","10006","P10018","177"
"2019-01-28","10004","P10009","299"
"2019-01-28","10008","P10016","214"
"2019-01-28","10001","P10006","104"
"2019-01-28","10014","P10004","146"
"2019-01-28","10001","P10025","87"
"2019-01-28","10015","P10020","143"
"2019-01-28","10011","P10016","249"
"2019-01-28","10018","P10026","178"
"2019-01-28","10019","P10015","282"
"2019-01-28","10006","P10015","130"
"2019-01-28","10017","P10006","73"
"2019-01-28","10004","P10014","232"
"2019-01-28","10011","P10012","269"
"2019-01-28","10020","P10022","257"
"2019-01-28","10003","P10017","266"
"2019-01-28","10001","P10006","203"
"2019-01-28","10007","P10005","281"
"2019-01-28","10019","P10020","98"
"2019-01-28","10018","P10008","76"
"2019-01-28","10006","P10026","99"
"2019-01-28","10004","P10030","231"
"2019-01-28","10009","P10020","186"
"2019-01-29","10008","P10018","81"
"2019-01-29","10020","P10003","183"
"2019-01-29","10019","P10017","203"
"2019-01-29","10017","P10001","274"
"2019-01-29","10013","P10024","260"
"2019-01-29","10004","P10016","119"
"2019-01-29","10011","P10028","229"
"2019-01-29","10020","P10029","120"
"2019-01-29","10014","P10023","66"
"2019-01-29","10012","P10023","226"
"2019-01-29","10003","P10022","105"
"2019-01-29","10008","P10016","205"
"2019-01-29","10006","P10030","241"
"2019-01-29","10011","P10017","268"
"2019-01-29","10012","P10012","160"
"2019-01-29","10012","P10020","155"
"2019-01-29","10012","P10021","92"
"2019-01-29","10014","P10002","291"
"2019-01-29","10012","P10007","56"
"2019-01-29","10020","P10026","233"
"2019-01-29","10014","P10019","239"
"2019-01-29","10009","P10014","182"
"2019-01-29","10005","P10021","219"
"2019-01-29","10001","P10013","157"
"2019-01-29","10005","P10002","273"
"2019-01-29","10019","P10018","249"
"2019-01-29","10003","P10020","254"
"2019-01-29","10018","P10013","287"
"2019-01-29","10003","P10024","110"
"2019-01-29","10017","P10030","265"
"2019-01-29","10007","P10008","107"
"2019-01-29","10017","P10027","99"
"2019-01-29","10007","P10024","283"
"2019-01-29","10018","P10026","131"
"2019-01-29","10020","P10017","166"
"2019-01-29","10020","P10017","206"
"2019-01-29","10017","P10018","111"
"2019-01-29","10020","P10016","58"
"2019-01-29","10014","P10012","215"
"2019-01-29","10011","P10023","200"
"2019-01-29","10020","P10010","89"
"2019-01-29","10019","P10017","220"
"2019-01-29","10012","P10016","285"
"2019-01-29","10019","P10008","101"
"2019-01-29","10013","P10007","95"
"2019-01-29","10007","P10007","202"
"2019-01-29","10001","P10019","81"
"2019-01-29","10006","P10004","131"
"2019-01-29","10004","P10023","54"
"2019-01-29","10002","P10012","235"
"2019-01-29","10017","P10028","215"
"2019-01-29","10004","P10019","258"
"2019-01-29","10002","P10012","149"
"2019-01-29","10004","P10011","262"
"2019-01-29","10012","P10028","62"
"2019-01-29","10004","P10016","178"
"2019-01-29","10014","P10010","92"
"2019-01-29","10006","P10007","56"
"2019-01-29","10019","P10002","172"
"2019-01-30","10013","P10026","149"
"2019-01-30","10013","P10008","136"
"2019-01-30","10004","P10008","259"
"2019-01-30","10007","P10017","86"
"2019-01-30","10008","P10003","56"
"2019-01-30","10001","P10015","93"
"2019-01-30","10017","P10020","186"
"2019-01-30","10013","P10006","195"
"2019-01-30","10006","P10027","255"
"2019-01-30","10008","P10005","227"
"2019-01-30","10007","P10019","91"
"2019-01-30","10009","P10026","186"
"2019-01-30","10020","P10028","233"
"2019-01-30","10018","P10006","230"
"2019-01-30","10014","P10012","168"
"2019-01-30","10015","P10023","176"
"2019-01-30","10002","P10017","146"
"2019-01-30","10003","P10015","282"
"2019-01-30","10014","P10002","291"
"2019-01-30","10004","P10012","187"
"2019-01-30","10011","P10006","271"
"2019-01-30","10001","P10018","127"
"2019-01-30","10005","P10013","201"
"2019-01-30","10007","P10011","83"
"2019-01-30","10009","P10005","271"
"2019-01-30","10007","P10028","177"
"2019-01-30","10002","P10026","219"
"2019-01-30","10009","P10010","257"
"2019-01-30","10018","P10011","94"
"2019-01-30","10011","P10013","270"
"2019-01-30","10018","P10004","299"
"2019-01-30","10013","P10001","229"
"2019-01-30","10008","P10012","231"
"2019-01-30","10019","P10013","97"
"2019-01-30","10003","P10007","280"
"2019-01-30","10003","P10008","65"
"2019-01-30","10007","P10019","90"
"2019-01-30","10001","P10004","193"
"2019-01-30","10002","P10004","268"
"2019-01-30","10015","P10002","54"
"2019-01-30","10009","P10006","234"
"2019-01-30","10020","P10007","101"
"2019-01-30","10020","P10023","84"
"2019-01-30","10008","P10018","230"
"2019-01-30","10002","P10019","91"
"2019-01-30","10007","P10008","221"
"2019-01-30","10019","P10015","269"
"2019-01-30","10004","P10018","147"
"2019-01-30","10017","P10001","129"
"2019-01-30","10002","P10006","137"
"2019-01-30","10001","P10006","127"
"2019-01-30","10015","P10012","119"
"2019-01-30","10001","P10013","94"
"2019-01-30","10020","P10001","172"
"2019-01-30","10003","P10002","154"
"2019-01-30","10002","P10020","232"
"2019-01-30","10014","P10019","170"
"2019-01-30","10003","P10002","66"
"2019-01-30","10002","P10027","239"
"2019-01-31","10009","P10025","204"
"2019-01-31","10012","P10002","72"
"2019-01-31","10020","P10021","189"
"2019-01-31","10020","P10023","175"
"2019-01-31","10017","P10008","163"
"2019-01-31","10016","P10005","170"
"2019-01-31","10008","P10013","193"
"2019-01-31","10003","P10012","170"
"2019-01-31","10006","P10015","162"
"2019-01-31","10009","P10019","167"
"2019-01-31","10003","P10018","216"
"2019-01-31","10008","P10017","154"
"2019-01-31","10012","P10018","125"
"2019-01-31","10012","P10010","97"
"2019-01-31","10011","P10019","215"
"2019-01-31","10002","P10020","289"
"2019-01-31","10015","P10007","98"
"2019-01-31","10003","P10006","287"
"2019-01-31","10016","P10004","105"
"2019-01-31","10006","P10021","181"
"2019-01-31","10013","P10005","78"
"2019-01-31","10006","P10003","86"
"2019-01-31","10012","P10029","66"
"2019-01-31","10010","P10007","249"
"2019-01-31","10005","P10024","238"
"2019-01-31","10007","P10013","249"
"2019-01-31","10008","P10009","133"
"2019-01-31","10018","P10007","170"
"2019-01-31","10005","P10028","117"
"2019-01-31","10006","P10017","245"
"2019-01-31","10013","P10023","100"
"2019-01-31","10019","P10010","273"
"2019-01-31","10019","P10012","292"
"2019-01-31","10008","P10016","204"
"2019-01-31","10007","P10017","284"
"2019-01-31","10017","P10010","90"
"2019-01-31","10006","P10028","120"
"2019-01-31","10013","P10025","159"
"2019-01-31","10016","P10020","61"
"2019-01-31","10002","P10008","168"
"2019-01-31","10018","P10002","217"
"2019-01-31","10002","P10007","283"
"2019-01-31","10015","P10010","133"
"2019-01-31","10009","P10021","107"
"2019-01-31","10014","P10018","89"
"2019-01-31","10016","P10024","108"
"2019-01-31","10015","P10006","145"
"2019-01-31","10020","P10016","170"
"2019-01-31","10018","P10004","205"
"2019-01-31","10018","P10007","68"
"2019-01-31","10016","P10003","176"
"2019-01-31","10015","P10012","103"
"2019-01-31","10012","P10029","185"
"2019-01-31","10014","P10009","106"
"2019-01-31","10005","P10006","103"
"2019-01-31","10001","P10030","135"
"2019-01-31","10003","P10006","77"
"2019-01-31","10020","P10018","157"
"2019-01-31","10004","P10028","276"
"2019-02-01","10005","P10030","191"
"2019-02-01","10016","P10019","177"
"2019-02-01","10010","P10022","150"
"2019-02-01","10005","P10009","179"
"2019-02-01","10012","P10006","278"
"2019-02-01","10014","P10025","114"
"2019-02-01","10012","P10007","69"
"2019-02-01","10010","P10006","178"
"2019-02-01","10019","P10014","100"
"2019-02-01","10013","P10025","237"
"2019-02-01","10007","P10028","84"
"2019-02-01","10016","P10008","114"
"2019-02-01","10008","P10007","227"
"2019-02-01","10008","P10012","217"
"2019-02-01","10019","P10015","176"
"2019-02-01","10008","P10004","154"
"2019-02-01","10009","P10011","106"
"2019-02-01","10017","P10020","108"
"2019-02-01","10016","P10014","288"
"2019-02-01","10001","P10025","274"
"2019-02-01","10018","P10019","261"
"2019-02-01","10005","P10013","111"
"2019-02-01","10008","P10019","265"
"2019-02-01","10014","P10006","215"
"2019-02-01","10012","P10017","58"
"2019-02-01","10011","P10013","217"
"2019-02-01","10003","P10025","269"
"2019-02-01","10009","P10030","266"
"2019-02-01","10009","P10005","228"
"2019-02-01","10016","P10007","60"
"2019-02-01","10013","P10002","56"
"2019-02-01","10004","P10013","111"
"2019-02-01","10020","P10012","268"
"2019-02-01","10001","P10026","281"
"2019-02-01","10019","P10015","222"
"2019-02-01","10004","P10026","299"
"2019-02-01","10004","P10023","153"
"2019-02-01","10016","P10002","219"
"2019-02-01","10006","P10028","163"
"2019-02-01","10005","P10024","92"
"2019-02-01","10012","P10030","183"
"2019-02-01","10004","P10002","162"
"2019-02-01","10016","P10023","116"
"2019-02-01","10020","P10012","160"
"2019-02-01","10018","P10001","50"
"2019-02-01","10004","P10004","58"
"2019-02-01","10002","P10013","117"
"2019-02-01","10005","P10029","134"
"2019-02-01","10001","P10023","124"
"2019-02-01","10019","P10029","190"
"2019-02-01","10019","P10015","168"
"2019-02-01","10015","P10017","111"
"2019-02-01","10008","P10018","127"
"2019-02-01","10019","P10022","158"
"2019-02-01","10017","P10030","120"
"2019-02-01","10019","P10018","226"
"2019-02-01","10009","P10005","99"
"2019-02-01","10004","P10017","111"
"2019-02-01","10019","P10022","194"
"2019-02-02","10009","P10029","119"
"2019-02-02","10014","P10018","155"
"2019-02-02","10014","P10010","249"
"2019-02-02","10019","P10029","224"
"2019-02-02","10013","P10017","159"
"2019-02-02","10006","P10023","284"
"2019-02-02","10001","P10007","242"
"2019-02-02","10014","P10004","64"
"2019-02-02","10006","P10025","257"
"2019-02-02","10010","P10020","263"
"2019-02-02","10005","P10014","97"
"2019-02-02","10007","P10025","90"
"2019-02-02","10019","P10001","165"
"2019-02-02","10011","P10004","189"
"2019-02-02","10005","P10016","159"
"2019-02-02","10004","P10014","225"
"2019-02-02","10014","P10021","104"
"2019-02-02","10017","P10023","88"
"2019-02-02","10012","P10006","253"
"2019-02-02","10012","P10003","120"
"2019-02-02","10010","P10002","122"
"2019-02-02","10012","P10006","185"
"2019-02-02","10003","P10017","271"
"2019-02-02","10005","P10011","246"
"2019-02-02","10019","P10019","130"
"2019-02-02","10002","P10028","172"
"2019-02-02","10002","P10005","211"
"2019-02-02","10007","P10015","206"
"2019-02-02","10001","P10010","191"
"2019-02-02","10003","P10029","222"
"2019-02-02","10020","P10005","231"
"2019-02-02","10007","P10017","179"
"2019-02-02","10014","P10007","174"
"2019-02-02","10002","P10020","201"
"2019-02-02","10006","P10012","277"
"2019-02-02","10016","P10005","265"
"2019-02-02","10014","P10024","206"
"2019-02-02","10002","P10005","123"
"2019-02-02","10006","P10015","145"
"2019-02-02","10003","P10030","185"
"2019-02-02","10002","P10012","222"
"2019-02-02","10003","P10011","288"
"2019-02-02","10011","P10002","268"
"2019-02-02","10010","P10004","55"
"2019-02-02","10020","P10022","119"
"2019-02-02","10001","P10002","153"
"2019-02-02","10019","P10013","236"
"2019-02-02","10007","P10004","225"
"2019-02-02","10018","P10016","70"
"2019-02-02","10013","P10025","71"
"2019-02-02","10018","P10012","66"
"2019-02-02","10012","P10015","286"
"2019-02-02","10008","P10020","113"
"2019-02-02","10013","P10006","174"
"2019-02-02","10011","P10017","76"
"2019-02-02","10012","P10019","171"
"2019-02-02","10017","P10016","52"
"2019-02-02","10004","P10001","75"
"2019-02-02","10006","P10017","196"
"2019-02-03","10007","P10009","150"
"2019-02-03","10004","P10027","52"
"2019-02-03","10013","P10015","77"
"2019-02-03","10014","P10005","151"
"2019-02-03","10009","P10010","202"
"2019-02-03","10020","P10006","60"
"2019-02-03","10017","P10024","207"
"2019-02-03","10007","P10014","66"
"2019-02-03","10007","P10019","63"
"2019-02-03","10006","P10019","100"
"2019-02-03","10001","P10002","90"
"2019-02-03","10015","P10015","171"
"2019-02-03","10019","P10006","145"
"2019-02-03","10007","P10011","148"
"2019-02-03","10020","P10012","76"
"2019-02-03","10006","P10011","202"
"2019-02-03","10013","P10019","155"
"2019-02-03","10006","P10019","86"
"2019-02-03","10005","P10029","129"
"2019-02-03","10002","P10018","136"
"2019-02-03","10003","P10019","205"
"2019-02-03","10016","P10011","209"
"2019-02-03","10001","P10024","236"
"2019-02-03","10012","P10006","94"
"2019-02-03","10008","P10021","270"
"2019-02-03","10014","P10022","224"
"2019-02-03","10009","P10009","55"
"2019-02-03","10016","P10020","233"
"2019-02-03","10018","P10019","57"
"2019-02-03","10010","P10013","206"
"2019-02-03","10012","P10005","106"
"2019-02-03","10019","P10014","265"
"2019-02-03","10014","P10027","83"
"2019-02-03","10010","P10004","266"
"2019-02-03","10002","P10030","159"
"2019-02-03","10011","P10028","241"
"2019-02-03","10018","P10023","275"
"2019-02-03","10004","P10004","125"
"2019-02-03","10013","P10023","204"
"2019-02-03","10020","P10017","77"
"2019-02-03","10015","P10023","57"
"2019-02-03","10005","P10022","236"
"2019-02-03","10007","P10002","93"
"2019-02-03","10016","P10026","284"
"2019-02-03","10009","P10004","226"
"2019-02-03","10015","P10012","103"
"2019-02-03","10007","P10019","53"
"2019-02-03","10015","P10009","162"
"2019-02-03","10009","P10007","160"
"2019-02-03","10008","P10002","113"
"2019-02-03","10012","P10007","160"
"2019-02-03","10010","P10001","86"
"2019-02-03","10020","P10002","283"
"2019-02-03","10014","P10009","173"
"2019-02-03","10009","P10003","89"
"2019-02-03","10018","P10006","193"
"2019-02-03","10014","P10030","67"
"2019-02-03","10004","P10022","226"
"2019-02-03","10002","P10009","266"
"2019-02-04","10019","P10030","190"
"2019-02-04","10003","P10017","200"
"2019-02-04","10010","P10004","134"
"2019-02-04","10004","P10028","277"
"2019-02-04","10015","P10001","280"
"2019-02-04","10001","P10024","298"
"2019-02-04","10018","P10013","131"
"2019-02-04","10017","P10003","59"
"2019-02-04","10013","P10005","149"
"2019-02-04","10005","P10020","188"
"2019-02-04","10001","P10003","96"
"2019-02-04","10006","P10011","265"
"2019-02-04","10014","P10018","130"
"2019-02-04","10013","P10030","151"
"2019-02-04","10010","P10028","299"
"2019-02-04","10003","P10023","288"
"2019-02-04","10012","P10029","224"
"2019-02-04","10010","P10025","106"
"2019-02-04","10020","P10017","181"
"2019-02-04","10013","P10012","262"
"2019-02-04","10009","P10003","131"
"2019-02-04","10014","P10022","100"
"2019-02-04","10003","P10014","81"
"2019-02-04","10015","P10005","180"
"2019-02-04","10019","P10003","197"
"2019-02-04","10020","P10024","222"
"2019-02-04","10017","P10014","157"
"2019-02-04","10020","P10018","239"
"2019-02-04","10014","P10022","162"
"2019-02-04","10001","P10024","137"
"2019-02-04","10007","P10030","102"
"2019-02-04","10003","P10013","261"
"2019-02-04","10006","P10005","246"
"2019-02-04","10003","P10017","274"
"2019-02-04","10010","P10007","113"
"2019-02-04","10014","P10026","160"
"2019-02-04","10015","P10001","114"
"2019-02-04","10002","P10006","92"
"2019-02-04","10014","P10013","118"
"2019-02-04","10005","P10011","278"
"2019-02-04","10003","P10025","88"
"2019-02-04","10003","P10007","51"
"2019-02-04","10015","P10026","78"
"2019-02-04","10011","P10013","79"
"2019-02-04","10005","P10001","272"
"2019-02-04","10019","P10017","79"
"2019-02-04","10007","P10019","79"
"2019-02-04","10008","P10028","175"
"2019-02-04","10015","P10009","154"
"2019-02-04","10019","P10008","271"
"2019-02-04","10006","P10008","179"
"2019-02-04","10006","P10006","182"
"2019-02-04","10018","P10004","107"
"2019-02-04","10019","P10007","166"
"2019-02-04","10002","P10005","145"
"2019-02-04","10012","P10028","158"
"2019-02-04","10008","P10016","101"
"2019-02-04","10004","P10022","299"
"2019-02-04","10013","P10007","127"
"2019-02-05","10009","P10005","53"
"2019-02-05","10014","P10001","110"
"2019-02-05","10016","P10007","87"
"2019-02-05","10003","P10002","190"
"2019-02-05","10012","P10009","292"
"2019-02-05","10004","P10017","285"
"2019-02-05","10006","P10021","186"
"2019-02-05","10018","P10003","178"
"2019-02-05","10006","P10019","197"
"2019-02-05","10003","P10019","69"
"2019-02-05","10003","P10007","70"
"2019-02-05","10001","P10008","54"
"2019-02-05","10015","P10030","286"
"2019-02-05","10005","P10021","242"
"2019-02-05","10019","P10003","293"
"2019-02-05","10007","P10005","268"
"2019-02-05","10012","P10019","82"
"2019-02-05","10002","P10016","116"
"2019-02-05","10018","P10012","141"
"2019-02-05","10012","P10027","248"
"2019-02-05","10018","P10007","278"
"2019-02-05","10006","P10019","237"
"2019-02-05","10017","P10024","98"
"2019-02-05","10005","P10019","84"
"2019-02-05","10011","P10006","140"
"2019-02-05","10014","P10026","166"
"2019-02-05","10006","P10008","72"
"2019-02-05","10006","P10024","65"
"2019-02-05","10012","P10003","258"
"2019-02-05","10011","P10015","177"
"2019-02-05","10016","P10009","83"
"2019-02-05","10006","P10007","269"
"2019-02-05","10007","P10012","118"
"2019-02-05","10017","P10003","231"
"2019-02-05","10015","P10003","154"
"2019-02-05","10011","P10002","180"
"2019-02-05","10016","P10013","257"
"2019-02-05","10013","P10011","206"
"2019-02-05","10010","P10015","87"
"2019-02-05","10019","P10020","206"
"2019-02-05","10013","P10004","256"
"2019-02-05","10005","P10003","53"
"2019-02-05","10014","P10021","65"
"2019-02-05","10003","P10006","221"
"2019-02-05","10005","P10029","167"
"2019-02-05","10009","P10013","177"
"2019-02-05","10003","P10015","155"
"2019-02-05","10011","P10027","257"
"2019-02-05","10004","P10010","106"
"2019-02-05","10017","P10010","96"
"2019-02-05","10006","P10014","298"
"2019-02-05","10012","P10016","134"
"2019-02-05","10014","P10020","167"
"2019-02-05","10007","P10013","270"
"2019-02-05","10003","P10012","118"
"2019-02-05","10017","P10030","149"
"2019-02-05","10008","P10020","183"
"2019-02-05","10020","P10028","212"
"2019-02-05","10015","P10030","232"
"2019-02-06","10008","P10006","133"
"2019-02-06","10018","P10011","55"
"2019-02-06","10012","P10028","70"
"2019-02-06","10020","P10005","216"
"2019-02-06","10003","P10001","128"
"2019-02-06","10014","P10015","89"
"2019-02-06","10008","P10017","82"
"2019-02-06","10001","P10017","107"
"2019-02-06","10020","P10006","84"
"2019-02-06","10019","P10024","76"
"2019-02-06","10014","P10006","277"
"2019-02-06","10019","P10024","295"
"2019-02-06","10006","P10019","234"
"2019-02-06","10005","P10006","78"
"2019-02-06","10009","P10013","146"
"2019-02-06","10008","P10008","274"
"2019-02-06","10020","P10014","135"
"2019-02-06","10005","P10029","252"
"2019-02-06","10007","P10022","273"
"2019-02-06","10001","P10015","280"
"2019-02-06","10010","P10022","257"
"2019-02-06","10008","P10025","102"
"2019-02-06","10005","P10002","57"
"2019-02-06","10011","P10007","266"
"2019-02-06","10004","P10012","224"
"2019-02-06","10013","P10025","259"
"2019-02-06","10004","P10004","257"
"2019-02-06","10012","P10025","183"
"2019-02-06","10005","P10010","233"
"2019-02-06","10014","P10015","77"
"2019-02-06","10004","P10016","76"
"2019-02-06","10018","P10023","210"
"2019-02-06","10017","P10003","179"
"2019-02-06","10006","P10014","284"
"2019-02-06","10010","P10017","145"
"2019-02-06","10001","P10030","239"
"2019-02-06","10009","P10015","205"
"2019-02-06","10011","P10025","158"
"2019-02-06","10002","P10029","103"
"2019-02-06","10004","P10011","278"
"2019-02-06","10013","P10019","128"
"2019-02-06","10008","P10015","229"
"2019-02-06","10018","P10021","121"
"2019-02-06","10019","P10019","116"
"2019-02-06","10002","P10023","187"
"2019-02-06","10002","P10027","255"
"2019-02-06","10011","P10001","263"
"2019-02-06","10011","P10010","244"
"2019-02-06","10014","P10004","228"
"2019-02-06","10017","P10027","253"
"2019-02-06","10012","P10002","132"
"2019-02-06","10009","P10013","154"
"2019-02-06","10017","P10005","68"
"2019-02-06","10008","P10004","193"
"2019-02-06","10013","P10009","171"
"2019-02-06","10006","P10009","292"
"2019-02-06","10001","P10030","78"
"2019-02-06","10017","P10030","66"
"2019-02-06","10013","P10011","230"
"2019-02-07","10005","P10020","105"
"2019-02-07","10015","P10015","185"
"2019-02-07","10001","P10016","237"
"2019-02-07","10008","P10014","300"
"2019-02-07","10001","P10027","246"
"2019-02-07","10012","P10026","80"
"2019-02-07","10016","P10023","158"
"2019-02-07","10008","P10010","135"
"2019-02-07","10012","P10007","125"
"2019-02-07","10014","P10006","286"
